ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike
16043,Single,Male,10000.0,1.0,Bachelors,Manual,1,0.0,0-1 Miles,Europe,48.0,0
16466,Single,Female,20000.0,0.0,Partial High School,Manual,0,2.0,0-1 Miles,Europe,32.0,1
27696,Married,Male,60000.0,1.0,Bachelors,Professional,1,1.0,5-10 Miles,Pacific,43.0,1
27441,Married,Male,60000.0,3.0,High School,Professional,0,2.0,2-5 Miles,North America,53.0,0
11116,Married,Male,70000.0,5.0,Partial College,Skilled Manual,1,2.0,5-10 Miles,Pacific,43.0,0
11303,Single,Female,90000.0,4.0,High School,Professional,0,3.0,1-2 Miles,North America,45.0,1
18160,Married,Male,130000.0,3.0,High School,Professional,1,4.0,5-10 Miles,Europe,51.0,1
13176,Single,Male,130000.0,0.0,Graduate Degree,Management,0,2.0,0-1 Miles,North America,38.0,1
28672,Single,Male,70000.0,4.0,Graduate Degree,Professional,1,0.0,2-5 Miles,North America,35.0,1
27775,Single,Female,40000.0,0.0,Bachelors,Clerical,0,0.0,0-1 Miles,Europe,38.0,1
23376,Married,Male,70000.0,1.0,Bachelors,Professional,1,1.0,2-5 Miles,North America,44.0,1
16112,Single,Male,70000.0,4.0,Bachelors,Professional,1,2.0,2-5 Miles,North America,43.0,1
11619,Single,Female,50000.0,0.0,Graduate Degree,Skilled Manual,1,0.0,1-2 Miles,North America,33.0,0
20147,Married,Female,30000.0,1.0,Bachelors,Clerical,1,0.0,0-1 Miles,Europe,65.0,0
27637,Single,Female,100000.0,1.0,Partial College,Professional,0,3.0,1-2 Miles,North America,44.0,0
14913,Married,Female,40000.0,1.0,Partial College,Clerical,1,1.0,1-2 Miles,North America,48.0,1
14507,Married,Male,100000.0,2.0,Graduate Degree,Management,1,3.0,1-2 Miles,North America,65.0,0
14233,Single,Male,100000.0,0.0,High School,Management,1,3.0,10+ Miles,Pacific,35.0,0
13466,Married,Male,80000.0,5.0,Partial College,Professional,1,3.0,1-2 Miles,North America,46.0,0
23491,Single,Male,100000.0,0.0,Partial College,Professional,0,4.0,1-2 Miles,North America,45.0,0
25101,Married,Male,60000.0,5.0,Bachelors,Professional,1,1.0,2-5 Miles,North America,47.0,0
20625,Married,Male,100000.0,0.0,High School,Management,1,3.0,10+ Miles,Pacific,35.0,1
24801,Single,Male,60000.0,1.0,Graduate Degree,Professional,1,0.0,2-5 Miles,North America,35.0,1
26305,Single,Female,60000.0,2.0,Bachelors,Skilled Manual,0,0.0,0-1 Miles,North America,36.0,1
16487,Single,Female,30000.0,3.0,High School,Skilled Manual,1,2.0,5-10 Miles,Pacific,55.0,0
21752,Married,Male,60000.0,3.0,Graduate Degree,Management,1,2.0,10+ Miles,North America,64.0,0
28052,Married,Male,60000.0,2.0,High School,Professional,1,2.0,10+ Miles,North America,55.0,0
15895,Single,Female,60000.0,2.0,Bachelors,Management,1,0.0,10+ Miles,North America,58.0,0
21471,Married,Male,70000.0,2.0,Partial College,Professional,1,1.0,10+ Miles,North America,59.0,0
21891,Married,Female,110000.0,0.0,High School,Management,1,3.0,10+ Miles,Pacific,34.0,1
17531,Married,Male,60000.0,2.0,High School,Professional,0,2.0,5-10 Miles,North America,50.0,0
16185,Single,Male,60000.0,4.0,Bachelors,Professional,1,3.0,10+ Miles,Pacific,41.0,0
27824,Single,Female,30000.0,3.0,Partial College,Clerical,1,2.0,0-1 Miles,Europe,28.0,1
13415,Single,Male,100000.0,1.0,Graduate Degree,Management,1,3.0,2-5 Miles,North America,73.0,1
13415,Single,Male,100000.0,1.0,Graduate Degree,Management,1,3.0,2-5 Miles,North America,73.0,1
22464,Married,Male,40000.0,0.0,Graduate Degree,Clerical,1,0.0,0-1 Miles,Europe,37.0,1
18329,Single,Male,30000.0,0.0,Partial High School,Clerical,0,2.0,5-10 Miles,North America,27.0,0
26236,Married,Female,40000.0,3.0,Partial College,Clerical,1,1.0,0-1 Miles,North America,31.0,0
18145,Married,Male,80000.0,5.0,Bachelors,Management,0,2.0,2-5 Miles,Europe,62.0,0
26829,Married,Female,40000.0,0.0,Bachelors,Clerical,1,0.0,0-1 Miles,Europe,38.0,1
15612,Single,Male,30000.0,0.0,High School,Manual,0,1.0,1-2 Miles,Europe,28.0,0
19634,Married,Male,40000.0,0.0,High School,Skilled Manual,1,1.0,5-10 Miles,North America,31.0,0
29301,Married,Male,80000.0,5.0,Bachelors,Professional,1,4.0,1-2 Miles,Pacific,40.0,0
18545,Married,Male,40000.0,4.0,High School,Professional,0,2.0,10+ Miles,North America,61.0,1
13690,Single,Female,20000.0,0.0,Partial High School,Manual,0,2.0,1-2 Miles,Europe,34.0,1
23542,Single,Male,60000.0,1.0,Partial College,Skilled Manual,0,1.0,0-1 Miles,Pacific,45.0,1
15275,Married,Male,40000.0,0.0,Partial College,Skilled Manual,1,1.0,5-10 Miles,North America,29.0,0
11381,Married,Female,20000.0,2.0,Partial College,Manual,1,1.0,2-5 Miles,Europe,47.0,1
22636,Single,Female,40000.0,0.0,Bachelors,Clerical,1,0.0,0-1 Miles,Europe,38.0,1
21554,Single,Female,80000.0,0.0,Bachelors,Professional,0,3.0,10+ Miles,Pacific,33.0,0
14927,Married,Female,30000.0,1.0,Bachelors,Clerical,1,0.0,0-1 Miles,Europe,37.0,1
17369,Single,Male,30000.0,0.0,Partial College,Skilled Manual,1,1.0,5-10 Miles,North America,27.0,0
18153,Married,Female,100000.0,2.0,Bachelors,Management,1,4.0,10+ Miles,Europe,59.0,0
20625,Married,Male,100000.0,0.0,High School,Management,1,3.0,10+ Miles,Pacific,35.0,1
15580,Married,Male,60000.0,2.0,Bachelors,Professional,1,1.0,2-5 Miles,Pacific,38.0,1
26139,Single,Male,60000.0,1.0,Partial College,Skilled Manual,1,1.0,5-10 Miles,Pacific,45.0,0
12871,Single,Female,30000.0,0.0,Partial College,Clerical,0,1.0,2-5 Miles,Europe,29.0,0
13754,Single,Female,80000.0,4.0,Graduate Degree,Skilled Manual,1,0.0,1-2 Miles,North America,48.0,0
14058,Single,Male,70000.0,0.0,Bachelors,Professional,0,1.0,5-10 Miles,Pacific,41.0,1
21974,Single,Female,70000.0,0.0,Bachelors,Professional,1,1.0,5-10 Miles,Pacific,42.0,1
15319,Married,Female,70000.0,4.0,Bachelors,Management,0,1.0,1-2 Miles,North America,59.0,0
14192,Married,Male,90000.0,4.0,High School,Management,1,3.0,5-10 Miles,Europe,56.0,1
20084,Married,Male,20000.0,2.0,High School,Manual,0,2.0,0-1 Miles,North America,53.0,0
22500,Single,Male,40000.0,0.0,Bachelors,Professional,0,0.0,0-1 Miles,Europe,40.0,1
13687,Married,Male,40000.0,1.0,Bachelors,Skilled Manual,1,1.0,0-1 Miles,Europe,33.0,1
29097,Single,Female,40000.0,2.0,Partial College,Skilled Manual,1,2.0,5-10 Miles,Pacific,52.0,1
21039,Single,Female,50000.0,0.0,Graduate Degree,Skilled Manual,0,0.0,0-1 Miles,Europe,37.0,1
24149,Married,Male,10000.0,2.0,Partial College,Manual,1,0.0,1-2 Miles,Europe,49.0,0
17450,Married,Male,80000.0,5.0,Partial College,Professional,1,3.0,5-10 Miles,North America,45.0,0
29132,Single,Female,40000.0,0.0,Bachelors,Professional,1,1.0,2-5 Miles,North America,42.0,1
21260,Single,Female,40000.0,0.0,High School,Skilled Manual,1,2.0,5-10 Miles,North America,30.0,0
14271,Married,Male,30000.0,0.0,High School,Skilled Manual,1,2.0,5-10 Miles,North America,32.0,0
15465,Married,Female,10000.0,0.0,Partial College,Manual,0,1.0,0-1 Miles,Pacific,25.0,0
17324,Married,Female,100000.0,4.0,Bachelors,Professional,1,1.0,10+ Miles,Pacific,46.0,0
15313,Married,Male,60000.0,4.0,Bachelors,Management,1,2.0,2-5 Miles,North America,59.0,0
19675,Married,Male,20000.0,4.0,High School,Skilled Manual,1,2.0,5-10 Miles,Pacific,60.0,0
13283,Married,Male,80000.0,3.0,Partial College,Professional,0,2.0,0-1 Miles,North America,49.0,1
18952,Married,Female,100000.0,4.0,Bachelors,Management,1,4.0,0-1 Miles,North America,40.0,0
16813,Married,Male,60000.0,2.0,Partial College,Professional,1,2.0,10+ Miles,North America,55.0,0
15559,Married,Male,60000.0,5.0,Bachelors,Professional,1,1.0,2-5 Miles,North America,47.0,0
19731,Married,Male,80000.0,4.0,Graduate Degree,Management,1,2.0,5-10 Miles,North America,68.0,0
14544,Single,Male,10000.0,1.0,Partial College,Manual,1,0.0,0-1 Miles,Europe,49.0,0
20974,Married,Male,10000.0,2.0,Bachelors,Clerical,1,1.0,0-1 Miles,Europe,66.0,0
16020,Married,Male,40000.0,0.0,High School,Skilled Manual,1,2.0,5-10 Miles,North America,28.0,1
23432,Single,Male,70000.0,0.0,Bachelors,Professional,1,1.0,5-10 Miles,Pacific,37.0,1
21108,Married,Female,40000.0,1.0,Bachelors,Skilled Manual,1,1.0,0-1 Miles,Europe,43.0,1
18580,Married,Female,60000.0,2.0,Graduate Degree,Professional,1,0.0,2-5 Miles,North America,43.0,1
13683,Single,Female,30000.0,0.0,High School,Manual,0,1.0,2-5 Miles,Europe,32.0,0
24121,Single,Female,30000.0,0.0,Partial College,Clerical,0,1.0,0-1 Miles,Europe,29.0,1
21599,Married,Female,60000.0,1.0,Graduate Degree,Professional,1,0.0,2-5 Miles,North America,36.0,1
22633,Single,Female,40000.0,0.0,Graduate Degree,Clerical,1,0.0,0-1 Miles,Europe,37.0,1
22538,Single,Female,10000.0,0.0,Partial High School,Manual,1,2.0,1-2 Miles,Europe,33.0,0
21260,Single,Female,40000.0,0.0,High School,Skilled Manual,1,2.0,5-10 Miles,North America,30.0,0
13813,Married,Female,30000.0,3.0,Partial College,Clerical,0,0.0,0-1 Miles,Europe,42.0,0
28319,Single,Female,60000.0,1.0,Partial College,Skilled Manual,0,1.0,0-1 Miles,Pacific,46.0,1
22010,Single,Male,40000.0,0.0,High School,Skilled Manual,1,2.0,5-10 Miles,North America,31.0,0
11823,Married,Female,70000.0,0.0,Graduate Degree,Professional,1,0.0,2-5 Miles,North America,39.0,0
18018,Single,Male,30000.0,3.0,Partial College,Clerical,1,0.0,0-1 Miles,Europe,43.0,0
28815,Married,Female,50000.0,1.0,Graduate Degree,Skilled Manual,1,0.0,0-1 Miles,North America,35.0,0
12497,Married,Female,40000.0,1.0,Bachelors,Skilled Manual,1,0.0,0-1 Miles,Europe,42.0,0
17238,Single,Male,80000.0,0.0,Bachelors,Professional,1,3.0,10+ Miles,Pacific,32.0,0
13343,Married,Female,90000.0,5.0,Bachelors,Management,1,2.0,1-2 Miles,North America,63.0,1
14682,Single,Female,70000.0,0.0,Bachelors,Professional,0,1.0,5-10 Miles,Pacific,38.0,0
22204,Married,Male,110000.0,4.0,Bachelors,Management,1,3.0,2-5 Miles,Pacific,48.0,0
24955,Single,Male,30000.0,5.0,Partial High School,Skilled Manual,1,3.0,10+ Miles,North America,60.0,1
23491,Single,Male,100000.0,0.0,Partial College,Professional,0,4.0,1-2 Miles,North America,45.0,0
21660,Married,Female,60000.0,3.0,Graduate Degree,Professional,1,0.0,2-5 Miles,North America,43.0,1
22400,Married,Male,10000.0,0.0,Partial College,Manual,0,1.0,0-1 Miles,Pacific,26.0,1
20962,Married,Female,20000.0,1.0,Graduate Degree,Clerical,1,0.0,0-1 Miles,Europe,45.0,0
27814,Single,Female,30000.0,3.0,Partial College,Clerical,0,1.0,0-1 Miles,Europe,26.0,0
11738,Married,Male,60000.0,4.0,Bachelors,Professional,1,0.0,2-5 Miles,North America,46.0,0
21770,Married,Male,60000.0,4.0,Bachelors,Management,1,2.0,10+ Miles,North America,60.0,0
12808,Married,Male,40000.0,0.0,Bachelors,Clerical,1,0.0,0-1 Miles,Europe,38.0,1
14135,Married,Male,20000.0,1.0,Partial College,Manual,1,0.0,1-2 Miles,Europe,43.0,0
20376,Single,Female,70000.0,3.0,Graduate Degree,Management,1,2.0,5-10 Miles,North America,52.0,1
28625,Single,Male,40000.0,2.0,Partial College,Clerical,0,1.0,1-2 Miles,North America,47.0,1
24174,Married,Male,20000.0,0.0,Bachelors,Clerical,1,0.0,0-1 Miles,Pacific,27.0,1
28068,Single,Female,80000.0,3.0,Graduate Degree,Professional,0,0.0,0-1 Miles,North America,36.0,1
12273,Married,Male,30000.0,1.0,Bachelors,Clerical,1,0.0,0-1 Miles,Europe,47.0,0
16514,Single,Male,10000.0,0.0,Partial College,Manual,1,1.0,1-2 Miles,Pacific,26.0,1
27279,Single,Female,70000.0,2.0,Bachelors,Skilled Manual,1,0.0,2-5 Miles,North America,38.0,1
19217,Married,Male,30000.0,2.0,High School,Skilled Manual,1,2.0,1-2 Miles,North America,49.0,0
20518,Married,Female,70000.0,2.0,Partial College,Professional,1,1.0,10+ Miles,North America,58.0,0
25909,Married,Male,60000.0,0.0,Partial College,Skilled Manual,1,1.0,5-10 Miles,North America,27.0,1
26728,Single,Male,70000.0,3.0,Graduate Degree,Management,0,2.0,1-2 Miles,North America,53.0,1
14913,Married,Female,40000.0,1.0,Partial College,Clerical,1,1.0,1-2 Miles,North America,48.0,1
28799,Single,Female,40000.0,2.0,Partial College,Clerical,0,1.0,1-2 Miles,North America,47.0,1
25649,Single,Female,30000.0,3.0,Partial College,Clerical,1,0.0,0-1 Miles,Europe,42.0,1
21260,Single,Female,40000.0,0.0,High School,Skilled Manual,1,2.0,5-10 Miles,North America,30.0,0
16259,Single,Female,10000.0,4.0,Partial High School,Manual,1,2.0,0-1 Miles,Europe,40.0,1
28380,Single,Female,10000.0,5.0,Partial High School,Manual,0,2.0,0-1 Miles,Europe,41.0,0
18484,Single,Male,80000.0,2.0,High School,Skilled Manual,0,2.0,1-2 Miles,Pacific,50.0,1
15612,Single,Male,30000.0,0.0,High School,Manual,0,1.0,1-2 Miles,Europe,28.0,0
25266,Single,Female,30000.0,2.0,Partial College,Clerical,0,2.0,5-10 Miles,Pacific,67.0,0
18283,Married,Female,100000.0,0.0,Bachelors,Professional,0,1.0,5-10 Miles,Pacific,40.0,0
26065,Single,Female,110000.0,3.0,Bachelors,Management,0,4.0,1-2 Miles,North America,42.0,0
27660,Married,Male,80000.0,4.0,Graduate Degree,Management,1,2.0,5-10 Miles,North America,70.0,0
25886,Married,Female,60000.0,2.0,Partial College,Professional,1,2.0,2-5 Miles,North America,56.0,1
22173,Married,Female,30000.0,3.0,High School,Skilled Manual,0,2.0,1-2 Miles,Pacific,54.0,1
22330,Married,Male,50000.0,0.0,Graduate Degree,Skilled Manual,1,0.0,1-2 Miles,North America,32.0,1
16188,Single,Female,20000.0,0.0,Partial High School,Manual,0,2.0,1-2 Miles,Europe,26.0,0
19280,Married,Male,56419.95172968624,2.0,Partial College,Manual,1,1.0,0-1 Miles,Europe,43.0,1
26678,Single,Female,80000.0,2.0,Partial High School,Skilled Manual,1,2.0,5-10 Miles,North America,49.0,0
17310,Married,Male,60000.0,1.0,Partial College,Skilled Manual,1,1.0,0-1 Miles,Pacific,45.0,1
28957,Single,Female,120000.0,0.0,Partial High School,Professional,1,4.0,10+ Miles,Pacific,34.0,1
22005,Married,Female,70000.0,5.0,Partial College,Skilled Manual,0,3.0,5-10 Miles,Pacific,46.0,0
23513,Married,Female,40000.0,3.0,Partial College,Professional,1,2.0,5-10 Miles,North America,54.0,0
15287,Single,Female,50000.0,1.0,Graduate Degree,Skilled Manual,1,0.0,1-2 Miles,North America,33.0,1
22830,Married,Male,120000.0,4.0,Partial College,Management,1,3.0,10+ Miles,Europe,56.0,0
22175,Married,Female,30000.0,3.0,High School,Skilled Manual,1,2.0,5-10 Miles,Pacific,53.0,1
18783,Single,Male,80000.0,0.0,Bachelors,Management,0,1.0,0-1 Miles,North America,38.0,1
12033,Single,Female,40000.0,0.0,High School,Skilled Manual,0,2.0,0-1 Miles,North America,27.0,1
12774,Married,Female,40000.0,1.0,Partial College,Clerical,1,1.0,1-2 Miles,North America,51.0,1
26765,Single,Female,70000.0,5.0,Partial College,Skilled Manual,1,2.0,5-10 Miles,Pacific,45.0,0
25529,Single,Male,10000.0,1.0,Graduate Degree,Manual,1,0.0,0-1 Miles,Europe,44.0,0
25940,Single,Male,20000.0,2.0,Partial High School,Clerical,1,2.0,5-10 Miles,Pacific,55.0,1
11576,Married,Male,30000.0,1.0,Bachelors,Skilled Manual,1,2.0,0-1 Miles,Europe,41.0,1
19280,Married,Male,56419.95172968624,2.0,Partial College,Manual,1,1.0,0-1 Miles,Europe,43.0,1
20657,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,1,0.0,2-5 Miles,North America,37.0,1
28052,Married,Male,60000.0,2.0,High School,Professional,1,2.0,10+ Miles,North America,55.0,0
28412,Single,Male,20000.0,0.0,High School,Manual,0,1.0,2-5 Miles,Europe,29.0,0
13089,Married,Female,120000.0,1.0,Bachelors,Management,1,2.0,0-1 Miles,Pacific,46.0,1
11896,Married,Male,100000.0,1.0,Graduate Degree,Management,1,0.0,2-5 Miles,Pacific,36.0,1
20296,Single,Female,60000.0,0.0,Partial College,Skilled Manual,0,1.0,1-2 Miles,North America,33.0,1
13749,Married,Male,80000.0,4.0,Graduate Degree,Skilled Manual,1,0.0,1-2 Miles,North America,47.0,0
18935,Married,Female,130000.0,0.0,Graduate Degree,Management,1,3.0,1-2 Miles,North America,40.0,0
23432,Single,Male,70000.0,0.0,Bachelors,Professional,1,1.0,5-10 Miles,Pacific,37.0,1
19784,Married,Female,80000.0,2.0,High School,Skilled Manual,1,2.0,5-10 Miles,Pacific,50.0,1
15468,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,1,1.0,0-1 Miles,North America,35.0,0
12056,Married,Male,120000.0,2.0,Graduate Degree,Management,1,3.0,5-10 Miles,North America,64.0,0
25940,Single,Male,20000.0,2.0,Partial High School,Clerical,1,2.0,5-10 Miles,Pacific,55.0,1
19812,Single,Female,70000.0,2.0,Partial College,Professional,1,0.0,5-10 Miles,North America,49.0,1
12510,Married,Male,40000.0,1.0,Bachelors,Skilled Manual,1,1.0,0-1 Miles,Europe,43.0,1
18411,Married,Male,60000.0,2.0,High School,Professional,0,2.0,5-10 Miles,North America,51.0,0
22672,Single,Female,30000.0,2.0,Partial College,Clerical,1,0.0,0-1 Miles,Europe,43.0,0
27638,Single,Male,100000.0,1.0,Partial College,Professional,0,3.0,1-2 Miles,North America,44.0,0
25041,Single,Male,40000.0,0.0,High School,Skilled Manual,1,2.0,5-10 Miles,North America,31.0,0
21770,Married,Male,60000.0,4.0,Bachelors,Management,1,2.0,10+ Miles,North America,60.0,0
14193,Single,Female,100000.0,3.0,Partial College,Management,1,4.0,10+ Miles,Europe,56.0,0
16559,Single,Female,10000.0,2.0,High School,Manual,1,0.0,0-1 Miles,Europe,36.0,1
19364,Married,Male,40000.0,1.0,Bachelors,Skilled Manual,1,0.0,0-1 Miles,Europe,43.0,1
26305,Single,Female,60000.0,2.0,Bachelors,Skilled Manual,0,0.0,0-1 Miles,North America,36.0,1
28026,Married,Female,40000.0,2.0,High School,Professional,0,2.0,2-5 Miles,North America,59.0,0
12590,Single,Male,30000.0,1.0,Bachelors,Clerical,1,0.0,0-1 Miles,Europe,63.0,0
24201,Married,Female,10000.0,2.0,High School,Manual,1,0.0,0-1 Miles,Europe,37.0,1
